gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,4053,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,782,1
1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,5793,0
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,704,1
0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,522,1
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.9,3050,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,10,0
1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,3348,0
1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,5852,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.3,136,0
1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,488,1
0,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,79.85,4537,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,3603,0
1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1468,1
0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,1211,1
1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,2692,1
0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,4880,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,694,0
0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,4726,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,308,0
1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,2659,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,329,0
0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,3994,0
1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,6177,0
1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,3300,0
1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,5643,0
0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,5771,0
0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,6008,0
0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,5847,0
0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,4569,0
1,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,84.3,3253,0
0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,2592,0
0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,1282,1
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,414,0
0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,3725,0
0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,5538,0
0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,20.95,1943,0
0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,2859,0
0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,673,1
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,6388,0
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,809,1
1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,5623,1
1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,601,0
0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,4132,0
0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,3611,0
0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5692,1
1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,2208,0
0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,1380,0
1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,5885,0
1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,6031,0
0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,3533,0
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97.0,6234,0
0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,5010,0
1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,197,1
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,2249,1
0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,3702,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,292,1
0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,3673,0
1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,5269,1
0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,2473,0
1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5423,0
1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,3982,1
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6158,0
1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6043,0
0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,1833,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,702,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,1631,0
0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,3966,0
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,3407,1
1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,6382,1
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5932,0
0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,3746,0
1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,4240,0
1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,4957,0
1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,2945,0
0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,5193,0
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5968,0
1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,4485,0
1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,938,1
0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,5390,0
1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,6290,0
1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,5181,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,145,0
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,6194,0
0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,2505,0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,458,1
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5705,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,12,0
0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,3905,1
0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,2122,0
0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,5305,0
0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,4436,0
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,1799,1
1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,4565,0
0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,83.85,4172,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,844,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,3523,0
1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,1491,1
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,16,0
0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,3070,0
1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,1401,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,2038,0
0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,5769,0
1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,5150,1
1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5695,0
0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.3,83,0
1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6093,0
0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,2985,0
0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,78.55,3576,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,834,1
1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,3129,0
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,878,0
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45.0,2259,0
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,3001,0
0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,4444,0
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,604,1
1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,5167,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,2587,0
1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,1689,0
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,3932,0
1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,1412,1
1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,4504,0
0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,503,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,442,0
0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,2059,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,350,1
1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,3676,0
0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,684,0
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,4474,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,40,1
0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,5657,0
0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,5154,0
1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,4019,0
1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6160,0
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,3027,0
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,24.95,816,0
1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,3365,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,372,0
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,6438,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.9,144,0
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.25,1756,0
1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,2890,0
1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25.0,2854,0
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,1054,0
1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,6064,0
1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,55.5,2368,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,584,1
1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,6345,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,11,0
1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,4714,0
0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,1176,0
0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,4390,0
1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,1928,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,6443,0
0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,2316,1
0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,5339,1
1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,961,1
1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,343,1
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,1255,1
1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,631,0
0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,2628,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,1124,0
0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,2295,1
0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,839,0
0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,5301,1
1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6118,0
0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,380,0
1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,2997,0
1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,6262,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,1471,1
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,6392,0
0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,3764,0
1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,3351,0
1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,6362,0
1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,4363,1
0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,5250,0
1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,5887,0
1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,5969,0
1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6095,0
1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4987,0
1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,4466,1
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,387,1
1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,6250,0
1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,3123,0
0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,1548,0
1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,3453,1
1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,555,0
0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,3617,0
1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,4101,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1539,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,1083,0
1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,3779,1
1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,1608,1
1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,4115,0
1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5762,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,200,1
0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,5119,0
0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,2772,1
0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,3679,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,1169,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1108,0
0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,3787,0
0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,4168,0
0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,1691,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,29,0
1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,4351,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,3342,0
1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,4057,1
0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,4111,0
1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,4527,0
0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,1877,1
1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,5227,0
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,944,0
1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,4025,0
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,1892,0
1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,4434,0
1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,913,1
1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,2339,1
1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,1883,0
1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,3558,0
0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,2384,0
0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,787,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,157,1
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,1706,1
0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,1295,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,563,1
0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,733,1
1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,3946,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,165,0
0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,4658,0
1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4981,1
0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,2600,0
0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,4070,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,405,1
1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,2003,0
1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,3452,0
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,6225,0
0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,2042,0
1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,4360,1
0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6006,0
0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,2710,1
1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,5012,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,3276,0
1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,4205,0
1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4927,0
1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,4188,1
0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,5862,0
0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,2154,1
1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,4079,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,5890,0
1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,3474,0
0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,101,1
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6085,0
1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,4106,0
0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,5848,0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,3031,0
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,2894,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1128,0
1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,1881,0
1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,1406,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,433,1
0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,182,1
0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,3654,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,319,0
1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,6413,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,3473,0
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,883,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,774,1
0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,562,1
0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,5850,0
1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,4206,1
0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,4747,0
0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,4427,0
0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,2447,0
1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,2467,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,701,0
1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,4488,0
1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,1747,0
0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,5180,0
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,3579,0
1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,3492,0
0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,3167,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,62,1
1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,3844,0
0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,4013,0
0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,1865,0
1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,3985,0
0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,2247,0
0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,1768,0
1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,6298,0
1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,1001,0
0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,5133,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,1420,1
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,2119,0
1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,853,0
1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6201,0
0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4956,1
0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,3897,0
1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,3021,0
1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,5360,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,2210,0
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,348,1
0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,4745,1
1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,5038,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,160,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,32,0
1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,3748,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,79,0
1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,3067,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,24,1
1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,1215,1
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,5230,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,280,1
1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,4777,0
1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,4450,0
1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,3838,0
0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,2461,1
1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,3624,1
0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,4889,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,317,1
0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,2824,1
0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,4144,0
0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,953,0
0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,3955,0
